cycle,actual_acc,actual_valid
5188,-12373,0
5189,-12373,0
5190,-12373,0
5191,-23443,1
5192,-24775,1
5193,-24775,0
5194,-24775,0
5195,-24775,0
5196,-24775,0
5197,-24775,0
5198,-26555,1
5199,-25502,1
5200,-25502,0
5201,-25502,0
5202,-25502,0
5203,-25502,0
5204,-27185,1
5205,-27185,0
5206,-27185,0
5207,-27185,0
5208,-27185,0
5209,-27185,0
5210,-36195,1
5211,-31335,1
5212,-31335,0
5213,-31335,0
5214,0,0
5215,0,0
5216,0,0
5217,0,0
5218,0,0
5219,0,0
5220,0,0
5221,0,0
5222,0,0
5223,0,0
5224,0,0
5225,0,0
5226,0,0
5227,-5332,1
5228,-5332,0
5229,-5332,0
5230,-5332,0
5231,-5332,0
5232,-12727,1
5233,-12727,0
5234,-12727,0
5235,-12727,0
5236,-12727,0
5237,-12727,0
5238,-12727,0
5239,-12727,0
5240,-22101,1
5241,-22101,0
5242,-22101,0
5243,-17877,1
5244,-17877,0
5245,-18129,1
5246,-19389,1
5247,-19389,0
5248,-19389,0
5249,-23322,1
5250,-23322,0
5251,-23322,0
5252,-23322,0
5253,-23322,0
5254,-23322,0
5255,-23322,0
5256,-23322,0
5257,-23322,0
5258,-23322,0
5259,-23322,0
5260,-19500,1
5261,-19500,0
5262,-19500,0
5263,-19500,0
5264,-19500,0
5265,-22312,1
5266,-11857,1
5267,-11857,0
5268,-11857,0
5269,-11857,0
5270,-11857,0
5271,-11857,0
5272,-11857,0
5273,-11857,0
5274,-7807,1
5275,-7807,0
5276,-7807,0
5277,-7807,0
5278,-7807,0
5279,-2887,1
5280,-2887,0
5281,-2887,0
5282,-2887,0
5283,-2887,0
5284,-2887,0
5285,-2887,0
5286,-8017,1
5287,-8017,0
5288,-8017,0
5289,-8017,0
5290,-8017,0
5291,-8017,0
5292,-8017,0
5293,-8017,0
5294,-8017,0
5295,-8017,0
5296,-3472,1
5297,-3472,0
5298,-3472,0
5299,4088,1
5300,4088,0
5301,4088,0
5302,0,0
5303,0,0
5304,0,0
5305,0,0
5306,-15120,1
5307,-15120,0
5308,-1314,1
5309,-1314,0
5310,-1314,0
5311,-13389,1
5312,-13389,0
5313,-13389,0
5314,-13389,0
5315,-13389,0
5316,-13389,0
5317,-13389,0
5318,-19374,1
5319,-19374,0
5320,-19374,0
5321,-15414,1
5322,-15414,0
5323,-10124,1
5324,-11773,1
5325,-11773,0
5326,-6193,1
5327,-6193,0
5328,-6193,0
5329,-6193,0
5330,-8093,1
5331,0,0
5332,0,0
5333,0,0
5334,-2178,1
5335,-2178,0
5336,-2178,0
5337,-2178,0
5338,-2178,0
5339,-2178,0
5340,-2178,0
5341,-2178,0
5342,-2178,0
5343,-6948,1
5344,-6948,0
5345,-6948,0
5346,-6948,0
5347,-6948,0
5348,-6948,0
5349,-6816,1
5350,-6816,0
5351,-6816,0
5352,-6816,0
5353,-6816,0
5354,-6816,0
5355,-6816,0
5356,-6816,0
5357,-6816,0
5358,-6816,0
5359,-6816,0
5360,-12231,1
5361,-12231,0
5362,-12231,0
5363,-11606,1
5364,-11606,0
5365,-11606,0
5366,0,0
5367,5814,1
5368,5650,1
5369,5650,0
5370,5650,0
5371,5650,0
5372,5650,0
5373,8840,1
5374,8840,0
5375,8318,1
5376,8318,0
5377,7758,1
5378,-62,1
5379,-62,0
5380,-62,0
5381,-62,0
5382,-62,0
5383,706,1
5384,706,0
5385,706,0
5386,706,0
5387,-789,1
5388,7822,1
5389,7822,0
5390,7822,0
5391,7822,0
5392,7822,0
5393,7822,0
5394,7822,0
5395,7822,0
5396,7822,0
5397,7822,0
5398,7822,0
5399,10891,1
5400,5226,1
5401,5226,0
5402,5226,0
5403,5226,0
5404,5226,0
5405,5226,0
5406,5226,0
5407,5226,0
5408,11652,1
5409,11652,0
5410,11652,0
5411,11652,0
5412,11652,0
5413,15957,1
5414,15957,0
5415,15789,1
5416,15789,0
5417,15789,0
5418,15789,0
5419,15789,0
5420,15789,0
5421,15789,0
5422,15789,0
5423,15789,0
5424,10389,1
5425,10389,0
5426,10389,0
5427,10389,0
5428,10389,0
5429,10389,0
5430,10389,0
5431,10869,1
5432,10869,0
5433,10869,0
5434,10869,0
5435,10869,0
5436,10869,0
5437,9579,1
5438,8760,1
5439,5025,1
5440,5025,0
5441,5025,0
5442,5025,0
5443,5025,0
5444,5025,0
5445,-6935,1
5446,-6935,0
5447,-5311,1
5448,-5311,0
5449,-5311,0
5450,-5311,0
5451,-5311,0
5452,-5311,0
5453,-5311,0
5454,-5311,0
5455,0,0
5456,0,0
5457,0,0
5458,0,0
5459,0,0
5460,0,0
5461,0,0
5462,0,0
5463,-10494,1
5464,-10494,0
5465,-8536,1
5466,-8536,0
5467,-8536,0
5468,-8536,0
5469,-1705,1
5470,-2771,1
5471,-16424,1
5472,-8292,1
5473,-8292,0
5474,-8292,0
5475,-7266,1
5476,-7266,0
5477,4542,1
5478,4542,0
5479,10678,1
5480,10678,0
5481,10678,0
5482,11868,1
5483,20708,1
5484,20708,0
5485,20708,0
5486,20708,0
5487,20708,0
5488,20814,1
5489,20814,0
5490,20814,0
5491,25000,1
5492,27898,1
5493,30034,1
5494,30034,0
5495,30034,0
5496,30388,1
5497,30388,0
5498,30388,0
5499,30388,0
5500,30388,0
5501,30388,0
5502,30388,0
5503,30388,0
5504,30388,0
5505,30388,0
5506,30388,0
5507,30388,0
5508,30388,0
5509,30388,0
5510,30388,0
5511,33385,1
5512,33385,0
5513,33385,0
5514,33385,0
5515,33385,0
5516,33385,0
5517,33385,0
5518,33385,0
5519,33385,0
5520,33385,0
5521,32680,1
5522,32680,0
5523,32680,0
5524,32680,0
5525,28685,1
5526,28105,1
5527,28105,0
5528,27875,1
5529,27875,0
5530,27875,0
5531,28491,1
5532,33783,1
5533,21063,1
5534,21063,0
5535,30423,1
5536,27900,1
5537,27900,0
5538,27900,0
5539,33400,1
5540,33400,0
5541,33400,0
5542,33400,0
5543,33400,0
5544,33400,0
5545,33400,0
5546,33400,0
5547,42086,1
5548,42086,0
5549,42086,0
5550,42086,0
5551,42086,0
5552,42086,0
5553,42035,1
5554,38960,1
5555,38960,0
5556,38960,0
5557,38960,0
5558,39074,1
5559,39074,0
5560,39074,0
5561,39074,0
5562,39074,0
5563,39074,0
5564,36214,1
5565,36214,0
5566,36214,0
5567,31958,1
5568,31958,0
5569,31958,1
5570,31958,0
5571,31958,0
5572,34583,1
5573,34583,0
5574,30073,1
5575,30073,0
5576,29385,1
5577,23102,1
5578,23102,0
5579,21892,1
5580,20866,1
5581,20866,0
5582,20866,0
5583,20866,0
5584,20866,0
5585,16642,1
5586,16642,0
5587,16642,1
5588,26242,1
5589,26242,0
5590,26242,0
5591,0,0
5592,0,0
5593,0,0
5594,0,0
5595,0,0
5596,0,0
5597,0,0
5598,0,0
5599,-715,1
5600,-715,0
5601,-715,0
5602,-1735,1
5603,-1735,0
5604,-1735,0
5605,776,1
5606,776,0
5607,776,0
5608,13520,1
5609,13520,0
5610,13520,0
5611,13520,0
5612,13520,0
5613,16913,1
5614,16913,0
5615,16913,0
5616,16913,0
5617,16913,0
5618,12797,1
5619,12797,0
5620,13259,1
5621,13259,0
5622,13259,0
5623,13259,0
5624,13259,0
5625,13259,0
5626,13259,0
5627,8959,1
5628,8959,0
5629,10301,1
5630,5081,1
5631,13397,1
5632,17213,1
5633,17213,0
5634,28559,1
5635,23009,1
5636,20561,1
5637,20561,0
5638,20561,0
5639,20561,0
5640,20561,0
5641,20561,0
5642,20561,0
5643,20995,1
5644,20995,0
5645,20995,0
5646,20995,0
5647,20995,0
5648,20485,1
5649,21199,1
5650,18285,1
5651,18285,0
5652,19975,1
5653,19975,0
5654,19975,0
5655,19975,0
5656,23271,1
5657,23271,0
5658,22138,1
5659,20266,1
5660,18406,1
5661,18406,0
5662,18406,0
5663,18406,0
5664,18406,0
5665,18406,0
5666,18406,0
5667,18406,0
5668,18406,0
5669,18406,0
5670,18406,0
5671,18406,0
5672,18406,0
5673,10306,1
5674,10306,0
5675,10306,0
5676,10306,0
5677,10306,0
5678,3770,1
5679,3770,0
5680,3770,0
5681,3770,0
5682,5295,1
5683,9975,1
5684,9975,0
5685,9975,0
5686,9975,0
5687,9975,0
5688,9975,0
5689,9975,0
5690,9975,0
5691,13460,1
5692,13460,0
5693,13460,0
5694,13236,1
5695,13236,0
5696,13236,0
5697,13236,0
5698,13236,0
5699,13236,0
5700,17108,1
5701,17108,0
5702,17108,0
5703,17108,0
5704,17108,0
5705,17108,0
5706,17108,0
5707,17108,0
5708,10052,1
5709,10052,0
5710,10052,0
5711,10052,0
5712,10052,0
5713,10052,0
5714,1887,1
5715,11391,1
5716,11391,0
5717,14196,1
5718,14196,0
5719,14196,0
5720,7872,1
5721,7872,0
5722,7872,0
5723,7872,0
5724,7872,0
5725,4824,1
5726,4824,0
5727,4824,0
5728,4824,0
5729,4824,0
5730,4824,0
5731,4824,0
5732,15054,1
5733,3026,1
5734,3026,0
5735,15122,1
5736,15122,0
5737,15122,0
5738,15122,0
5739,14060,1
5740,14060,0
5741,0,0
5742,0,0
5743,0,0
5744,0,0
5745,0,0
5746,0,0
5747,0,0
5748,0,0
5749,0,0
5750,420,1
5751,420,0
5752,420,0
5753,-1581,1
5754,-1581,0
5755,-1581,0
5756,-5823,1
5757,-4178,1
5758,-4178,0
5759,358,1
5760,371,1
5761,371,0
5762,371,0
5763,371,0
5764,371,0
5765,371,0
5766,371,0
5767,371,0
5768,371,0
5769,371,0
5770,371,0
5771,-3437,1
5772,-3437,0
5773,-3437,0
5774,-3437,0
5775,-3437,0
5776,-305,1
5777,-11718,1
5778,-11718,0
5779,-11718,0
5780,-11718,0
5781,-11718,0
5782,-11718,0
5783,-11254,1
5784,-13142,1
5785,-13142,0
5786,-13142,0
5787,0,0
5788,0,0
5789,0,0
5790,-3770,1
5791,-3770,0
5792,0,0
5793,0,0
5794,0,0
5795,0,0
5796,-1302,1
5797,-1302,0
5798,-1302,0
5799,-1302,0
5800,0,0
5801,4888,1
5802,4888,0
5803,19520,1
5804,19520,0
5805,19520,0
5806,19520,0
5807,19520,0
5808,19520,0
5809,19520,0
5810,19520,0
5811,0,0
5812,0,0
5813,-920,1
5814,5576,1
5815,5576,0
5816,5576,0
5817,6312,1
5818,6312,0
5819,6312,0
5820,6312,0
5821,6312,0
5822,6312,0
5823,6312,0
5824,6312,0
5825,3414,1
5826,-10866,1
5827,-10866,0
5828,-10866,0
5829,-6404,1
5830,-6404,0
5831,-6404,0
5832,-6404,0
5833,-6404,0
5834,-6404,0
5835,-6404,0
5836,-6404,0
5837,-6404,0
5838,0,0
5839,0,0
5840,0,0
5841,0,0
5842,0,0
5843,0,0
5844,0,0
5845,0,0
5846,0,0
5847,0,0
5848,0,0
5849,0,0
5850,0,0
5851,0,0
5852,0,0
5853,0,0
5854,11340,1
5855,11340,0
5856,7276,1
5857,7276,0
5858,18546,1
5859,28274,1
5860,17819,1
5861,17819,0
5862,17819,0
5863,17819,0
5864,17819,0
5865,17375,1
5866,17375,0
5867,10181,1
5868,10181,0
5869,10181,0
5870,10181,0
5871,10181,0
5872,10181,0
5873,10181,0
5874,10181,0
5875,10181,0
5876,10181,0
5877,10181,0
5878,10181,0
5879,10181,0
5880,10709,1
5881,9279,1
5882,14363,1
5883,14363,0
5884,14363,0
5885,14363,0
5886,16871,1
5887,23405,1
5888,19461,1
5889,23717,1
5890,23717,0
5891,23717,0
5892,23717,0
5893,23717,0
5894,23717,0
5895,25733,1
5896,25733,0
5897,32763,1
5898,32763,0
5899,32763,0
5900,32763,0
5901,32763,0
5902,31454,1
5903,31454,0
5904,31454,0
5905,34718,1
5906,34718,0
5907,32236,1
5908,32236,0
5909,32236,0
5910,32236,0
5911,40048,1
5912,35696,1
5913,35696,0
5914,35696,0
5915,35696,0
5916,37432,1
5917,35855,1
5918,35855,0
5919,35855,0
5920,35855,0
5921,35337,1
5922,35337,0
5923,35337,0
5924,35337,0
5925,35337,0
5926,35337,0
5927,35337,0
5928,25866,1
5929,25866,0
5930,25866,0
5931,25866,0
5932,25866,0
5933,34524,1
5934,34524,0
5935,34524,0
5936,34524,0
5937,34524,0
5938,34524,0
5939,34524,0
5940,34524,0
5941,0,0
5942,-9844,1
5943,-9844,0
5944,-9844,0
5945,-9884,1
5946,-9884,0
5947,-9884,0
5948,-9884,0
5949,-9884,0
5950,-16946,1
5951,-16946,0
5952,-16946,0
5953,-16946,0
5954,-16946,0
5955,-16946,0
5956,-16946,0
5957,-16946,0
5958,0,0
5959,0,0
5960,400,1
5961,400,0
5962,400,0
5963,400,0
5964,400,0
5965,400,0
5966,2296,1
5967,-954,1
5968,-954,0
5969,-954,0
5970,38,1
5971,-6202,1
5972,-6202,0
5973,-6202,0
5974,-6517,1
5975,-6517,0
5976,-6517,0
5977,-6517,0
5978,6659,1
5979,6659,0
5980,6659,0
5981,6659,0
5982,-4966,1
5983,-4966,0
5984,-4966,0
5985,-4966,0
5986,-10503,1
5987,-10503,0
5988,-15183,1
5989,-15183,0
5990,-15183,0
5991,-15183,0
5992,-15183,0
5993,-15183,0
5994,0,0
5995,0,0
5996,2580,1
5997,2580,0
5998,2580,0
5999,2580,0
6000,1513,1
6001,1513,0
6002,-4709,1
6003,-2084,1
6004,-2084,0
6005,-10520,1
6006,-10520,0
6007,-7895,1
6008,-7895,0
6009,-7895,0
6010,0,0
6011,0,0
6012,0,0
6013,0,0
6014,-2850,1
6015,0,0
6016,0,0
6017,0,0
6018,0,0
6019,0,0
6020,0,0
6021,0,0
6022,0,0
6023,0,0
6024,0,0
6025,0,0
6026,0,0
6027,0,0
6028,0,0
6029,0,0
6030,0,0
6031,4988,1
6032,4988,0
6033,4988,0
6034,4988,0
6035,4988,0
6036,0,0
6037,0,0
6038,0,0
6039,0,0
6040,-3600,1
6041,-3600,0
6042,-3600,0
6043,-3600,0
6044,-3600,0
6045,0,0
6046,0,0
6047,0,0
6048,6426,1
6049,6426,0
6050,6759,1
6051,6759,0
6052,6759,0
6053,6759,0
6054,11457,1
6055,11457,0
6056,11457,0
6057,11457,0
6058,11457,0
6059,11457,0
6060,21957,1
6061,21957,0
6062,21957,0
6063,21957,0
6064,21957,0
6065,21957,0
6066,21957,0
6067,21957,0
6068,21957,0
6069,21957,0
6070,23973,1
6071,23973,0
6072,23973,0
6073,23973,0
6074,23973,0
6075,23973,0
6076,23973,0
6077,23973,0
6078,23973,0
6079,23973,0
6080,23973,0
6081,18275,1
6082,19017,1
6083,26271,1
6084,26271,0
6085,26271,0
6086,26271,0
6087,26271,0
6088,26271,0
6089,26271,0
6090,26271,0
6091,26271,0
6092,26271,0
6093,26271,0
6094,26271,0
6095,26271,0
6096,26271,0
6097,26271,0
6098,26271,0
6099,26271,0
6100,26271,0
6101,26271,0
6102,26271,0
6103,26271,0
6104,33637,1
6105,33637,0
6106,33637,0
6107,27397,1
6108,28069,1
6109,23463,1
6110,23463,0
6111,23463,0
6112,23463,0
6113,23463,0
6114,29863,1
6115,29863,0
6116,29863,0
6117,29863,0
6118,29863,0
6119,29863,0
6120,29863,0
6121,29863,0
6122,28699,1
6123,0,0
6124,0,0
6125,0,0
6126,0,0
6127,0,0
6128,0,0
6129,0,0
6130,0,0
6131,-5859,1
6132,-774,1
6133,-15165,1
6134,0,0
6135,10944,1
6136,10944,0
6137,11525,1
6138,11525,0
6139,11525,0
6140,11525,0
6141,11525,0
6142,19559,1
6143,19559,0
6144,19338,1
6145,19338,0
6146,19338,0
6147,17718,1
6148,17718,0
6149,17718,1
6150,17718,0
6151,17718,0
6152,17718,0
6153,17718,0
6154,17718,0
6155,7386,1
6156,7386,0
6157,7386,0
6158,7386,0
6159,7386,0
6160,9186,1
6161,9186,0
6162,11864,1
6163,11864,0
6164,11864,0
6165,11864,0
6166,11864,0
6167,10954,1
6168,3154,1
6169,3154,0
6170,1083,1
6171,10092,1
6172,10092,0
6173,10092,0
6174,10092,0
6175,10092,0
6176,10092,0
6177,7512,1
6178,7512,0
6179,7512,0
6180,3648,1
6181,3648,0
6182,3648,0
6183,3648,0
6184,3648,0
6185,3648,0
6186,3648,0
6187,3648,0
6188,3648,0
6189,3648,0
6190,3648,0
6191,3648,0
6192,19269,1
6193,19269,0
6194,19269,0
6195,22277,1
6196,22277,0
6197,22277,0
6198,11228,1
6199,11228,0
6200,11228,0
6201,12728,1
6202,12728,0
6203,12728,0
6204,12728,0
6205,958,1
6206,958,0
6207,958,0
6208,0,0
6209,0,0
6210,0,0
6211,0,0
6212,0,0
6213,6528,1
6214,6528,0
6215,6528,0
6216,6528,0
6217,6528,0
6218,5093,1
6219,5093,0
6220,5093,0
6221,5093,0
6222,5093,0
6223,5093,0
6224,5093,0
6225,5093,0
6226,5093,0
6227,5093,0
6228,5093,0
6229,5093,0
6230,5093,0
6231,-1406,1
6232,-5054,1
6233,-5054,0
6234,-5054,0
6235,-5054,0
6236,-5054,0
6237,-5054,0
6238,-7847,1
6239,-7847,0
6240,-7847,0
6241,-7847,0
6242,-13093,1
6243,-14269,1
6244,-14269,0
6245,-14269,0
6246,-14269,0
6247,-14269,0
6248,-14269,0
6249,0,0
6250,0,0
6251,0,0
6252,0,0
6253,0,0
6254,0,0
6255,0,0
6256,0,0
6257,0,0
6258,0,0
6259,0,0
6260,0,0
6261,0,0
6262,0,0
6263,0,0
6264,0,0
6265,0,0
6266,0,0
6267,0,0
6268,0,0
6269,0,0
6270,-6486,1
6271,-6486,0
6272,-6486,0
6273,-6486,0
6274,-4686,1
6275,-3790,1
6276,-3790,0
6277,-3790,0
6278,-3790,0
6279,-3790,0
6280,-5701,1
6281,-5701,0
6282,-5701,0
6283,-13017,1
6284,-13017,0
6285,-20997,1
6286,-20997,0
6287,-20997,0
6288,-23550,1
6289,-23550,0
6290,-23550,0
6291,-23550,0
6292,-23550,0
6293,-23550,0
6294,-19203,1
6295,-13223,1
6296,-13223,0
6297,-13223,0
6298,0,0
6299,-14161,1
6300,-14161,0
6301,-14161,0
6302,-14161,0
6303,-14161,0
6304,-14161,0
6305,-14161,0
6306,-14161,0
6307,-14161,0
6308,-14161,0
6309,-14161,0
6310,-14161,0
6311,-12114,1
6312,-10450,1
6313,-10450,0
6314,-10450,0
6315,-9713,1
6316,-9713,0
6317,-9713,0
6318,-9713,0
6319,-19625,1
6320,-19625,0
6321,-23325,1
6322,-23325,0
6323,-24339,1
6324,-24339,0
6325,-24456,1
6326,-24456,1
6327,-24456,0
6328,-30096,1
6329,-30096,0
6330,-30096,0
6331,-30096,0
6332,-29810,1
6333,-29810,0
6334,-33658,1
6335,-33658,0
6336,-32554,1
6337,-32554,0
6338,-30328,1
6339,-30328,0
6340,-30328,0
6341,-30328,0
6342,-30328,0
6343,-30328,0
6344,-30328,0
6345,-31168,1
6346,-31168,0
6347,-24498,1
6348,-24498,0
6349,-24498,0
6350,-24498,0
6351,-24498,0
6352,-24498,0
6353,-24498,0
6354,-24498,0
6355,-34531,1
6356,-25886,1
6357,-23771,1
6358,-23771,0
6359,-28106,1
6360,-28106,0
6361,-28106,0
6362,-21617,1
6363,-21617,0
6364,-21617,0
6365,0,0
6366,0,0
6367,-703,1
6368,-703,0
6369,-703,0
6370,-703,0
6371,-703,0
6372,-703,0
6373,-703,0
6374,-703,0
6375,7565,1
6376,7565,0
6377,7565,0
6378,7943,1
6379,7943,0
6380,7943,0
6381,7943,0
6382,7943,0
6383,7943,0
6384,-985,1
6385,-985,0
6386,-985,0
6387,-1681,1
6388,-1681,0
6389,-1681,0
6390,-1681,0
6391,-1681,0
6392,-1681,0
6393,-6829,1
6394,-6829,0
6395,-13356,1
6396,-13356,0
6397,-13356,0
6398,-13188,1
6399,-13188,0
6400,-13188,0
6401,-13188,0
6402,-13188,0
6403,-13188,0
6404,-13188,0
6405,-13188,0
6406,-10056,1
6407,-10056,0
6408,-10056,0
6409,-10056,0
6410,-10056,0
6411,-10056,0
6412,-10056,0
6413,-10056,0
6414,-10056,0
6415,-8400,1
6416,-14313,1
6417,-14313,0
6418,-14313,0
6419,-16322,1
6420,-16322,0
6421,-16322,0
6422,-8314,1
6423,-8314,0
6424,-8314,0
6425,-8314,0
6426,-8314,0
6427,-8314,0
6428,-8314,0
6429,-4474,1
6430,-6007,1
6431,-6007,0
6432,-6007,0
6433,-6007,0
6434,-6007,0
6435,-6007,0
6436,-6007,0
6437,-6007,0
6438,-6007,0
6439,-3032,1
6440,-2915,1
6441,-2915,0
6442,7335,1
6443,7335,0
6444,7335,0
6445,7335,0
6446,7335,0
6447,5431,1
6448,5431,0
6449,5431,0
6450,5431,0
6451,4261,1
6452,4261,0
6453,4261,0
6454,4261,0
6455,4261,0
6456,4261,0
6457,-779,1
6458,-779,0
6459,-779,0
6460,-779,0
6461,-779,0
6462,-363,1
6463,-363,0
6464,-363,0
6465,-363,0
6466,-363,0
6467,547,1
6468,547,0
6469,547,0
6470,547,0
6471,547,0
6472,547,0
6473,547,0
6474,547,0
6475,547,0
6476,10921,1
6477,1721,1
6478,1721,0
6479,1721,0
6480,1871,1
6481,4401,1
6482,4401,0
6483,4401,0
6484,4401,0
6485,4401,0
6486,4401,0
6487,4401,0
6488,4401,0
6489,4401,0
6490,4401,0
6491,5841,1
6492,5841,0
6493,5274,1
6494,5274,0
6495,5274,0
6496,2286,1
6497,2286,0
6498,2286,0
6499,2286,0
6500,2286,0
6501,2286,0
6502,2286,0
6503,2286,0
6504,2286,0
6505,3084,1
6506,4020,1
6507,5385,1
6508,5385,0
6509,5385,0
6510,5385,0
6511,5385,0
6512,5385,0
6513,5385,0
6514,3785,1
6515,3455,1
6516,0,0
6517,0,0
6518,-11500,1
6519,-11500,0
6520,-11500,0
6521,-11500,0
6522,-21260,1
6523,-21260,0
6524,-21260,0
6525,-21260,0
6526,-21260,0
6527,-21260,0
6528,-21260,0
6529,-21260,0
6530,-21260,0
6531,-13416,1
6532,-13416,0
6533,-2088,1
6534,-2088,0
6535,-2088,0
6536,-11646,1
6537,-11646,0
6538,-11646,0
6539,-9912,1
6540,-9912,0
6541,-9848,1
6542,-9848,0
6543,-9848,0
6544,-9848,0
6545,-14203,1
6546,-13408,1
6547,-13408,0
6548,-13408,0
6549,-13408,0
6550,-13653,1
6551,-13653,0
6552,-9777,1
6553,-9777,0
6554,0,0
6555,0,0
6556,2875,1
6557,8791,1
6558,8791,0
6559,8791,0
6560,8791,0
6561,8791,0
6562,8791,0
6563,8791,0
6564,8791,0
6565,-3074,1
6566,0,0
6567,0,0
6568,0,0
6569,0,0
6570,10625,1
6571,16325,1
6572,16325,0
6573,18384,1
6574,18384,0
6575,20130,1
6576,20130,0
6577,20130,0
6578,20130,0
6579,19008,1
6580,15552,1
6581,15552,0
6582,15552,0
6583,14396,1
6584,14396,0
6585,14396,0
6586,14396,0
6587,14396,0
6588,5786,1
6589,9930,1
6590,10879,1
6591,11557,1
6592,11557,0
6593,11557,0
6594,11557,0
6595,11557,0
6596,11557,0
6597,11005,1
6598,11005,0
6599,11005,0
6600,2710,1
6601,2710,0
6602,2710,0
6603,2710,0
6604,-3175,1
6605,-3175,0
6606,-3175,0
6607,-3175,0
6608,-3175,0
6609,-3175,0
6610,-3175,0
6611,-3175,0
6612,-5159,1
6613,-5159,0
6614,-4734,1
6615,-4734,0
6616,-4734,0
6617,4938,1
6618,4938,0
6619,4938,0
6620,10410,1
6621,10410,0
6622,10410,0
6623,10410,0
6624,10410,0
6625,10410,0
6626,10410,0
6627,10410,0
6628,8111,1
6629,8111,0
6630,8713,1
6631,6826,1
6632,3050,1
6633,3050,0
6634,3050,0
6635,3050,0
6636,3050,0
6637,3050,0
6638,3050,0
6639,-4570,1
6640,-4570,0
6641,-4570,0
6642,-4570,0
6643,-4570,0
6644,-6014,1
6645,-10082,1
6646,-7082,1
6647,-7082,0
6648,-8252,1
6649,-7756,1
6650,-7756,0
6651,-7756,0
6652,-7756,0
6653,-7756,0
6654,-7756,0
6655,-7448,1
6656,-7448,0
6657,-7448,0
6658,-7448,0
6659,-7448,0
6660,-2837,1
6661,-2837,0
6662,-2837,0
6663,1158,1
6664,1158,0
6665,1158,0
6666,9257,1
6667,7957,1
6668,7957,0
6669,14082,1
6670,14082,0
6671,14082,0
6672,14082,0
6673,14082,0
6674,20406,1
6675,20406,0
6676,18936,1
6677,18936,0
6678,21027,1
6679,0,0
6680,0,0
6681,0,0
6682,0,0
6683,0,0
6684,0,0
6685,0,0
6686,0,0
6687,0,0
6688,0,1
6689,4420,1
6690,4420,0
6691,5102,1
6692,5102,0
6693,4652,1
6694,4652,0
6695,4281,1
6696,4281,0
6697,3609,1
6698,3609,0
6699,3609,0
6700,3609,0
6701,3609,0
6702,3609,0
6703,5789,1
6704,5789,0
6705,5789,0
6706,-2311,1
6707,-11,1
6708,-11,0
6709,-11,0
6710,-9786,1
6711,1899,1
6712,1899,0
6713,1899,0
6714,1899,0
6715,1899,0
6716,1899,0
6717,1899,0
6718,1899,0
6719,1899,0
6720,1899,0
6721,1899,0
6722,-451,1
6723,-451,0
6724,82,1
6725,82,0
6726,0,0
6727,0,0
6728,4284,1
6729,4284,0
6730,4284,0
6731,4284,0
6732,4284,0
6733,4284,0
6734,4284,0
6735,-3237,1
6736,-3237,0
6737,-2175,1
6738,-2175,0
6739,-2175,0
6740,-2175,0
6741,-2175,0
6742,-2175,0
6743,-2175,0
6744,-2175,0
6745,-2175,0
6746,-2175,0
6747,0,0
6748,4930,1
6749,3670,1
6750,3670,0
6751,-2316,1
6752,-2316,0
6753,-15441,1
6754,-15441,0
6755,-21209,1
6756,-21209,0
6757,-21209,0
6758,-21209,0
6759,-21209,0
6760,-24800,1
6761,-20228,1
6762,-20228,0
6763,-34268,1
6764,-34268,0
6765,-31408,1
6766,-31408,0
6767,-31408,0
6768,-31408,0
6769,-31408,0
6770,-31408,0
6771,-16783,1
6772,-16783,0
6773,-16783,0
6774,-16783,0
6775,-21319,1
6776,-21319,0
6777,-21319,0
6778,-21319,0
6779,-21319,0
6780,-21319,0
6781,0,0
6782,-6975,1
6783,-15151,1
6784,-14223,1
6785,-14223,0
6786,-14223,0
6787,-14223,0
6788,-14223,0
6789,-14223,0
6790,-18143,1
6791,0,0
6792,0,0
6793,0,0
6794,0,0
6795,0,0
6796,0,0
6797,0,0
6798,0,0
6799,0,0
6800,0,0
6801,0,0
6802,-1037,1
6803,-1037,0
6804,-1037,0
6805,-1037,0
6806,-2153,1
6807,-2153,0
6808,-2153,0
6809,-2153,0
6810,-2153,0
6811,0,0
6812,920,1
6813,920,0
6814,920,0
6815,920,0
6816,920,0
6817,920,0
6818,920,0
6819,3580,1
6820,3580,0
6821,3580,0
6822,3580,0
6823,3580,0
6824,-4932,1
6825,-4932,0
6826,2706,1
6827,2706,0
6828,2706,0
6829,2706,0
6830,2706,0
6831,2706,0
6832,5282,1
6833,5282,0
6834,3095,1
6835,695,1
6836,11197,1
6837,11197,0
6838,11197,0
6839,11197,0
6840,11197,1
6841,11197,0
6842,3571,1
6843,3571,0
6844,667,1
6845,667,0
6846,667,0
6847,667,0
6848,-9874,1
6849,0,0
6850,0,0
6851,0,0
6852,0,0
6853,0,0
6854,0,0
6855,0,0
6856,0,0
6857,0,0
6858,-7659,1
6859,-8309,1
6860,-17759,1
6861,-17759,0
6862,-17759,0
6863,-17759,0
6864,-17759,0
6865,-27160,1
6866,-27160,0
6867,-27160,0
6868,-27160,0
6869,-27160,0
6870,-27160,0
6871,-27160,0
6872,-27160,0
6873,-27160,0
6874,-21160,1
6875,-21160,0
6876,-21160,0
6877,-21160,0
6878,-21160,0
6879,-21160,0
6880,-25208,1
6881,-25208,0
6882,-25208,0
6883,-25208,0
6884,-22530,1
6885,-22530,0
6886,-22530,0
6887,-22530,0
6888,-22530,0
